Date,Plot,Dist (m),Azi (°),Species,Tag #,Live or Dead?,DBH (cm),AGB (kg),Estimated height (m),Notes,,,,,,
7/10/19,BS42A,8.6,95,PIRE,400,L,40.6,607.9,,,,,,,,
7/10/19,BS42A,17.5,95,PIRE,224,L,40.9,619.3,,,,,,,,
7/10/19,BS42A,18.0,80,PIRE,366,L,41.0,623.1,,,,,,,,
7/10/19,BS42A,13.0,80,PIRE,804,L,41.1,626.9,,,,,,,,
7/10/19,BS42A,14.0,105,PIRE,2705,L,41.8,654.3,,,,,,,,
7/10/19,BS42A,18.0,240,PIRE,3165,L,42.9,698.6,,,,,,,,
7/10/19,BS42A,9.0,275,PIRE,866,L,43.8,736.2,,,,,,,,
7/10/19,BS42A,12.5,0,PIRE,290,L,45.4,806.1,,,,,,,,
7/10/19,BS42A,17.5,160,PIRE,2715,L,47.0,879.8,,,,,,,,
7/10/19,BS42A,7.5,5,PIRE,801,L,47.1,884.5,,,,,,,,
7/10/19,BS42A,7.0,130,PIRE,2714,L,47.8,918.1,,,,,,,,
7/10/19,BS42A,9.0,150,PIRE,2706,L,48.1,932.7,,,,,,,,
7/10/19,BS42A,12.0,240,PIRE,3155,L,48.4,947.5,,,,,,,,
7/10/19,BS42A,4.5,285,PIRE,817,L,48.7,962.4,,,,,,,,
7/10/19,BS42A,18.0,50,PIRE,265,L,49.4,997.7,,,,,,,,
7/10/19,BS42A,15.5,150,PIRE,914,L,49.8,1018.2,,,,,,,,
7/10/19,BS42A,17.0,115,PIRE,2703,L,50.5,1054.8,,,,,,,,
7/10/19,BS42A,5.0,90,PIRE,250,L,58.5,1529.2,,,,,,,,
7/10/19,BS42A,11.5,135,PIST,2702,D,12.0,33.838524,5,,,,,,,
7/10/19,BS42A,17.0,240,PIST,3168,D,17.4,85.37459605,6,,,,,,,
7/10/19,BS42A,10.5,245,PIST,3152,L,17.9,68.37186687,,,,,,,,
7/10/19,BS42A,10.0,160,PIST,3161,L,27.0,196.9131911,,,,,,,,
7/10/19,BS42A,18.0,240,PIST,3166,L,43.4,667.9438907,,,,,,,,
7/10/19,BS42A,12.0,280,PIST,820,L,46.5,797.7197369,,,,,,,,
7/10/19,BS42A,17.0,335,THOC,4378,L,17.0,51.0,,,,,,,,
7/10/19,BS42A,10.0,310,TSCA,899,D,16.9,67.1154225,5,,,,,,,
7/10/19,BS42A,10.0,240,TSCA,3153,L,10.4,72.8,8.624786822,,,,,,,
7/10/19,BS42A,10.5,240,TSCA,3154,L,13.7,142.0,10.06960863,,,,,,,
7/10/19,BS42B,9.5,255,ABBA,2773,L,12.3,39.5,,,,,,,,
7/10/19,BS42B,12.0,310,BEPA,2784,L,8.8,14.4434006,,,,,,,,
7/10/19,BS42B,17.3,195,PIGL,2718,L,18.8,120.2,,,,,,,,
7/10/19,BS42B,14.5,280,PIGL,2778,L,25.9,247.0,,,,,,,,
7/10/19,BS42B,9.5,60,PIRE,2742,D,7.9,17.59885236,6,,,,,,,
7/10/19,BS42B,1.5,195,PIRE,2771,D,9.4,24.91643317,6,,,,,,,
7/10/19,BS42B,16,50,PIRE,2741,D,11.4,48.86282866,8,,,,,,,
7/10/19,BS42B,17.5,195,PIRE,2727,D,11.4,54.97068224,9,,,,,,,
7/10/19,BS42B,10,350,PIRE,2767,D,25.8,500.539447,16,,,,,,,
7/10/19,BS42B,16.0,165,PIRE,2725,D,7.8,9.4,full tree,,,,,,,
7/10/19,BS42B,7.5,165,PIRE,2731,L,10.6,20.5,,,,,,,,
7/10/19,BS42B,1.5,160,PIRE,2775,L,16.1,58.8,,,,,,,,
7/10/19,BS42B,16,355,PIRE,2769,L,17.0,67.4,,,,,,,,
7/10/19,BS42B,17.0,100,PIRE,2747,L,17.8,75.7,,,,,,,,
7/10/19,BS42B,12.0,55,PIRE,2737,L,19.3,92.9,,,,,,,,
7/10/19,BS42B,17.5,230,PIRE,2779,L,20.2,104.2,,,,,,,,
7/10/19,BS42B,11.0,350,PIRE,2758,L,22.1,130.8,,,,,,,,
7/10/19,BS42B,16.0,5,PIRE,2768,L,23.3,149.5,,,,,,,,
7/10/19,BS42B,10.0,330,PIRE,2762,L,23.7,156.1,,,,,,,,
7/10/19,BS42B,12.0,25,PIRE,2753,L,24.0,161.1,,,,,,,,
7/10/19,BS42B,18.0,320,PIRE,2766,L,24.2,164.5,,,,,,,,
7/10/19,BS42B,12.5,115,PIRE,2736,L,24.4,168.0,,,,,,,,
7/10/19,BS42B,2.5,10,PIRE,2793,L,28.0,237.8,,,,,,,,
7/10/19,BS42B,12.5,140,PIRE,2722,L,28.2,242.1,,,,,,,,
7/10/19,BS42B,13.0,65,PIRE,2745,L,29.3,266.7,,,,,,,,
7/10/19,BS42B,3.0,55,PIRE,2757,L,29.4,269.0,,,,,,,,
7/10/19,BS42B,9.5,110,PIRE,2735,L,29.6,273.6,,,,,,,,
7/10/19,BS42B,16.0,220,PIRE,2794,L,29.7,276.0,,,,,,,,
7/10/19,BS42B,9.5,125,PIRE,2733,L,29.8,278.3,,,,,,,,
7/10/19,BS42B,5.0,190,PIRE,2780,L,29.9,280.7,,,,,,,,
7/10/19,BS42B,5.5,190,PIRE,2782,L,29.9,280.7,,,,,,,,
7/10/19,BS42B,9.0,140,PIRE,2724,L,30.2,287.9,,,,,,,,
7/10/19,BS42B,12.0,290,PIRE,2785,L,30.2,287.9,,,,,,,,
7/10/19,BS42B,14.0,105,PIRE,2752,L,30.4,292.7,,,,,,,,
7/10/19,BS42B,10.5,225,PIRE,2792,L,30.5,295.1,,,,,,,,
7/10/19,BS42B,15.5,10,PIRE,2761,L,30.8,302.5,,,,,,,,
7/10/19,BS42B,5.0,60,PIRE,2748,L,30.9,305.0,,,,,,,,
7/10/19,BS42B,16.0,20,PIRE,2744,L,31.5,320.2,,,,,,,,
7/10/19,BS42B,8.5,280,PIRE,2786,L,31.7,325.4,,,,,,,,
7/10/19,BS42B,15.0,135,PIRE,2740,L,31.9,330.6,,,,,,,,
7/10/19,BS42B,14.5,110,PIRE,2746,L,32.0,333.2,,,,,,,,
7/10/19,BS42B,12.5,180,PIRE,2720,L,32.0,333.2,,,,,,,,
7/10/19,BS42B,13.0,70,PIRE,2732,L,32.2,338.5,,,,,,,,
7/10/19,BS42B,10.0,80,PIRE,2738,L,32.4,343.8,,,,,,,,
7/10/19,BS42B,18.0,215,PIRE,2787,L,32.5,346.5,,,,,,,,
7/10/19,BS42B,11.0,230,PIRE,2789,L,32.6,349.2,,,,,,,,
7/10/19,BS42B,5.0,170,PIRE,2788,L,32.8,354.6,,,,,,,,
7/10/19,BS42B,9.5,60,PIRE,2743,L,33.1,362.9,,,,,,,,
7/10/19,BS42B,13.0,300,PIRE,2777,L,34.0,388.3,,,,,,,,
7/10/19,BS42B,1.0,250,PIRE,2797,L,34.8,411.8,,,,,,,,
7/10/19,BS42B,5.0,60,PIRE,2739,L,35.4,430.0,,,,,,,,
7/10/19,BS42B,16.0,90,PIRE,2749,L,35.4,430.0,,,,,,,,
7/10/19,BS42B,10.5,170,PIRE,2719,L,35.4,430.0,,,,,,,,
7/10/19,BS42B,12.0,60,PIRE,2734,L,35.6,436.2,,,,,,,,
7/10/19,BS42B,12.0,235,PIRE,2776,L,35.7,439.3,,,,,,,,
7/10/19,BS42B,9.0,340,PIRE,2760,L,35.9,445.5,,,,,,,,
7/10/19,BS42B,7.0,225,PIRE,2772,L,36.0,448.6,,,,,,,,
7/10/19,BS42B,16.0,140,PIRE,2723,L,36.4,461.3,,,,,,,,
7/10/19,BS42B,15.0,290,PIRE,2791,L,36.9,477.5,,,,,,,,
7/10/19,BS42B,5.5,135,PIRE,2721,L,37.2,487.4,,,,,,,,
7/10/19,BS42B,3.0,250,PIRE,2770,L,37.3,490.7,,,,,,,,
7/10/19,BS42B,14.0,250,PIRE,2774,L,37.4,494.0,,,,,,,,
7/10/19,BS42B,14.0,240,PIRE,2783,L,37.6,500.7,,,,,,,,
7/10/19,BS42B,17.0,10,PIRE,2754,L,37.9,510.9,,,,,,,,
7/10/19,BS42B,14.0,220,PIRE,2795,L,38.4,528.1,,,,,,,,
7/10/19,BS42B,9.0,50,PIRE,2756,L,39.4,563.5,,,,,,,,
7/10/19,BS42B,11.5,5,PIRE,2765,L,39.5,567.1,,,,,,,,
7/10/19,BS42B,6.0,10,PIRE,2764,L,40.0,585.4,,,,,,,,
7/10/19,BS42B,18.0,290,PIRE,2781,L,40.6,607.9,,,,,,,,
7/10/19,BS42B,13.0,335,PIRE,2759,L,41.1,626.9,,,,,,,,
7/10/19,BS42B,16.0,355,PIRE,2763,L,42.7,690.4,,,,,,,,
7/10/19,BS42B,16.5,165,PIRE,2726,L,43.1,706.9,,,,,,,,
7/10/19,BS42B,17.0,250,PIRE,2790,L,43.2,711.0,,,,,,,,
7/10/19,BS42B,9.5,40,PIST,2755,L,10.4,16.90423267,,,,,,,,
7/10/19,BS42C,17,283,PIRE,1102,D,8.7,24.90092385,7,,,,,,,
7/10/19,BS42C,7.0,239,PIRE,1112,L,17.0,67.4,,,,,,,,
7/10/19,BS42C,8.0,265,PIRE,1107,L,22.4,135.3,,,,,,,,
7/10/19,BS42C,8.0,326,PIRE,1093,L,25.2,182.2,,,,,,,,
7/10/19,BS42C,8.5,350,PIRE,1088,L,25.9,195.3,,,,,,,,
7/10/19,BS42C,3.5,284,PIRE,1101,L,27.3,223.1,,,,,,,,
7/10/19,BS42C,9.5,351,PIRE,1087,L,27.3,223.1,,,,,,,,
7/10/19,BS42C,11.0,269,PIRE,1105,L,28.0,237.8,,,,,,,,
7/10/19,BS42C,7.0,217,PIRE,1114,L,28.5,248.7,,,,,,,,
7/10/19,BS42C,14.0,323,PIRE,1095,L,29.3,266.7,,,,,,,,
7/10/19,BS42C,15.0,328,PIRE,1094,L,29.8,278.3,,,,,,,,
7/10/19,BS42C,6.5,252,PIRE,1109,L,30.7,300.1,,,,,,,,
7/10/19,BS42C,6.5,320,PIRE,1092,L,31.4,317.6,,,,,,,,
7/10/19,BS42C,1.5,312,PIRE,1098,L,31.5,320.2,,,,,,,,
7/10/19,BS42C,10.0,256,PIRE,1108,L,31.8,328.0,,,,,,,,
7/10/19,BS42C,10.0,313,PIRE,1096,L,32.0,333.2,,,,,,,,
7/10/19,BS42C,8.0,312,PIRE,1097,L,32.6,349.2,,,,,,,,
7/10/19,BS42C,5.5,291,PIRE,1100,L,33.2,365.7,,,,,,,,
7/10/19,BS42C,14.0,339,PIRE,1091,L,33.5,374.1,,,,,,,,
7/10/19,BS42C,8.5,296,PIRE,1099,L,34.4,400.0,,,,,,,,
7/10/19,BS42C,10.5,345,PIRE,1090,L,34.6,405.9,,,,,,,,
7/10/19,BS42C,12.5,350,PIRE,1089,L,35.2,423.9,,,,,,,,
7/10/19,BS42C,8.5,285,PIRE,1103,L,35.3,426.9,,,,,,,,
7/10/19,BS42C,12.0,230,PIRE,1115,L,36.6,467.8,,,,,,,,
7/10/19,BS42C,14.0,261,PIRE,1106,L,39.5,567.1,,,,,,,,
7/10/19,BS42C,18.0,216,PIRE,1116,L,40.1,589.1,,,,,,,,
7/10/19,BS42C,15.0,273,PIRE,1104,L,40.9,619.3,,,,,,,,
7/10/19,BS42C,17.5,246,PIRE,1110,L,42.1,666.2,,,,,,,,
7/10/19,BS42C,5.5,359,PIRE,1085,L,45.9,828.7,,,,,,,,
7/10/19,BS42C,15.0,240,PIRE,1111,L,46.7,865.7,,,,,,,,
7/10/19,BS42C,18.0,357,PIST,1086,L,9.8,14.50709546,,,,,,,,
7/11/19,BS42C,6.0,180,ACRU,4500,L,8.5,11.9,,NEW TREE,,,,,,
7/11/19,BS42C,15.0,69,BEPA,1149,L,17.6,103.3244984,,,,,,,,
7/11/19,BS42C,5.5,86,PIRE,1144,D,8.2,3.160142158,1,,,,,,,
7/11/19,BS42C,8.0,188,PIRE,1084,D,9.0,22.8410037,6,,,,,,,
7/11/19,BS42C,6.0,109,PIRE,1134,D,11.0,34.1205117,6,,,,,,,
7/11/19,BS42C,10.5,83,PIRE,1142,D,8.5,23.76921321,7,,,,,,,
7/11/19,BS42C,18,96,PIRE,1139,D,8.8,25.47664874,7,,,,,,,
7/11/19,BS42C,9.5,100,PIRE,1141,D,10.2,39.11733374,8,,,,,,,
7/11/19,BS42C,11.5,33,PIRE,1154,D,9.3,14.7,full tree,,,,,,,
7/11/19,BS42C,14.5,178,PIRE,1120,L,13.0,34.2,,dying,,,,,,
7/11/19,BS42C,14.5,109,PIRE,1138,L,14.4,44.3,,,,,,,,
7/11/19,BS42C,13.0,15,PIRE,1159,L,19.7,97.8,,,,,,,,
7/11/19,BS42C,11.5,71,PIRE,1148,L,21.4,120.6,,,,,,,,
7/11/19,BS42C,12.0,110,PIRE,1137,L,22.9,143.1,,,,,,,,
7/11/19,BS42C,7.0,145,PIRE,1128,L,23.4,151.1,,,,,,,,
7/11/19,BS42C,14.5,114,PIRE,1136,L,24.2,164.5,,,,,,,,
7/11/19,BS42C,7.0,177,PIRE,1122,L,24.2,164.5,,,,,,,,
7/11/19,BS42C,7.0,170,PIRE,1124,L,24.7,173.2,,,,,,,,
7/11/19,BS42C,16.0,46,PIRE,1152,L,25.3,184.1,,,,,,,,
7/11/19,BS42C,14.5,36,PIRE,1153,L,25.9,195.3,,,,,,,,
7/11/19,BS42C,12.5,1,PIRE,1162,L,26.4,205.0,,,,,,,,
7/11/19,BS42C,17.0,32,PIRE,1155,L,26.9,214.9,,,,,,,,
7/11/19,BS42C,4.0,215,PIRE,1113,L,27.5,227.2,,,,,,,,
7/11/19,BS42C,8.5,146,PIRE,1127,L,28.5,248.7,,,,,,,,
7/11/19,BS42C,17.0,0,PIRE,1161,L,28.9,257.6,,,,,,,,
7/11/19,BS42C,4.5,85,PIRE,1145,L,29.6,273.6,,,,,,,,
7/11/19,BS42C,9.0,29,PIRE,1157,L,29.8,278.3,,,,,,,,
7/11/19,BS42C,14.5,174,PIRE,1121,L,30.2,287.9,,,,,,,,
7/11/19,BS42C,12.0,146,PIRE,1130,L,30.8,302.5,,,,,,,,
7/11/19,BS42C,5.0,173,PIRE,1123,L,30.9,305.0,,,,,,,,
7/11/19,BS42C,9.0,25,PIRE,1158,L,31.0,307.5,,,,,,,,
7/11/19,BS42C,4.0,112,PIRE,1133,L,31.2,312.6,,,,,,,,
7/11/19,BS42C,16.0,51,PIRE,1151,L,33.7,379.7,,,,,,,,
7/11/19,BS42C,9.0,161,PIRE,1126,L,34.2,394.1,,,,,,,,
7/11/19,BS42C,15.5,30,PIRE,1156,L,34.4,400.0,,,,,,,,
7/11/19,BS42C,14.5,141,PIRE,1131,L,34.8,411.8,,,,,,,,
7/11/19,BS42C,2.5,83,PIRE,1146,L,36.0,448.6,,,,,,,,
7/11/19,BS42C,10.0,180,PIRE,1119,L,36.4,461.3,,,,,,,,
7/11/19,BS42C,14.0,196,PIRE,1117,L,36.4,461.3,,,,,,,,
7/11/19,BS42C,17.5,181,PIRE,1118,L,37.9,510.9,,,,,,,,
7/11/19,BS42C,9.5,92,PIRE,1143,L,38.1,517.7,,,,,,,,
7/11/19,BS42C,11.0,146,PIRE,1129,L,38.6,535.0,,,,,,,,
7/11/19,BS42C,16.5,16,PIRE,1160,L,38.9,545.6,,,,,,,,
7/11/19,BS42C,14.5,133,PIRE,1132,L,39.3,559.9,,,,,,,,
7/11/19,BS42C,10.0,116,PIRE,1135,L,39.9,581.7,,,,,,,,
7/11/19,BS42C,13.5,162,PIRE,1125,L,40.6,607.9,,,,,,,,
7/11/19,BS42C,13.5,60,PIRE,1150,L,40.7,611.6,,,,,,,,
7/11/19,BS42C,18.0,105,PIRE,1140,L,41.5,642.5,,,,,,,,
7/11/19,BS42C,15.0,79,PIRE,1147,L,57.1,1438.5,,,,,,,,
7/9/19,CP1,9.0,146,ACRU,1002,L,47.7,1434.4,,,,,,,,
7/9/19,CP1,3.5,90,ACRU,1007,L,48.4,1493.6,,,,,,,,
7/9/19,CP1,13.5,146,ACRU,1003,L,61.8,2945.1,,,,,,,,
7/9/19,CP1,7.0,44,ACRU,1012,L,62.1,2985.0,,,,,,,,
7/9/19,CP1,8.0,204,ACRU,1496,L,67.5,3763.1,,,,,,,,
7/9/19,CP1,9.5,346,ACRU,1479,L,73.6,4785.5,,,,,,,,
7/9/19,CP1,14.5,245,ACSA,,L,9.2,30.7,,"NEW TREE, MISSING DATA",,,,,,
7/9/19,CP1,14.0,171,ACSA,1500,L,19.9,187.3,,,,,,,,
7/9/19,CP1,14.0,210,ACSA,1494,L,21.7,229.5,,,,,,,,
7/9/19,CP1,15.5,27,ACSA,1013,L,34.6,684.9,,,,,,,,
7/9/19,CP1,14.5,272,BEAL,1489,L,24.8,353.3,,,,,,,,
7/9/19,CP1,9.5,276,FAGR,1487,D,11.7,17.3,2,"snag, MISSING DATA",,,,,,
7/9/19,CP1,5.0,199,FAGR,1495,D,16.7,105.5,6,,,,,,,
7/9/19,CP1,13.5,180,FAGR,1498,D,20.4,236.2,9,,,,,,,
7/9/19,CP1,13.0,155,FAGR,1001,D,15.8,283.4,18,,,,,,,
7/9/19,CP1,18.0,61,FAGR,1010,D,21.7,534.6,18,,,,,,,
7/9/19,CP1,12.0,0,FAGR,1477,D,39.8,2197.8,22,split at DBH,,,,,,
7/9/19,CP1,9.5,299,FAGR,1482,D,48.6,3277.2,22,,,,,,,
7/9/19,CP1,9.0,299,FAGR,1483,L,8.4,25.8,,,,,,,,
7/9/19,CP1,14.5,311,FAGR,1481,L,8.4,25.8,,,,,,,,
7/9/19,CP1,15.0,316,FAGR,1480,L,11.9,57.7,,,,,,,,
7/9/19,CP1,17.5,271,FAGR,1488,L,14.4,89.6,,,,,,,,
7/9/19,CP1,12.0,288,FAGR,1484,L,15.4,104.6,,,,,,,,
7/9/19,CP1,8.0,101,FAGR,1006,L,17.8,146.2,,,,,,,,
7/9/19,CP1,11.0,54,FAGR,1011,L,23.2,269.6,,,,,,,,
7/9/19,CP1,12.0,24,FAGR,1015,L,34.5,674.3,,,,,,,,
7/9/19,CP1,15.0,26,FAGR,1014,L,34.8,687.9,,,,,,,,
7/9/19,CP1,7.5,79,FAGR,1008,L,39.7,932.5,,,,,,,,
7/9/19,CP1,15.0,167,QURU,1499,L,55.0,2670.6,,,,,,,,
7/9/19,CP1,12.5,350,QURU,1478,L,63.5,3978.3,,,,,,,,
7/9/19,CP1,8.0,116,QURU,1005,L,81.5,7948.5,,,,,,,,
7/9/19,CP1,5.0,71,TSCA,1009,L,23.8,542.9,13.73446929,,,,,,,
7/9/19,CP1,6.0,250,TSCA,1492,L,33.4,1235.9,16.61579583,,,,,,,
7/9/19,CP1,4.0,286,TSCA,1486,L,72.1,8003.3,25.60561738,,,,,,,
7/9/19,CP1,4.0,254,TSCA,1491,L,76.6,9270.5,26.49184475,,,,,,,
7/9/19,CP1,10.0,228,TSCA,1493,L,93.3,14963.7,29.59709705,,,,,,,
7/9/19,CP1,13.5,265,TSCA,1490,L,100.3,17836.7,30.82526062,,,,,,,
7/10/19,CP2,8,78,ACSA,1471,L,16.1,114.0,,,,,,,,
7/10/19,CP2,6.0,140,ACSA,1461,L,41.2,1031.2,,,,,,,,
7/10/19,CP2,6.0,2,ACSA,1476,L,41.7,1060.7,,,,,,,,
7/10/19,CP2,6.5,87,ACSA,1467,L,50.2,1638.4,,above DBH,,,,,,
7/10/19,CP2,17.5,320,ACSA,1899,L,75.7,4290.5,,,,,,,,
7/10/19,CP2,10.5,273,FAGR,1897,D,47.0,208.9721732,1.5,,,,,,,
7/10/19,CP2,11.5,161,FAGR,1459,D,40.4,308.8,3,,,,,,,
7/10/19,CP2,10.0,197,FAGR,1452,L,9.5,22.8,4,broken top,,,,,,
7/10/19,CP2,12.0,265,FAGR,1894,D,55.4,1161.4,6,,,,,,,
7/10/19,CP2,15.0,218,FAGR,1890,D,49.2,1831.9,12,,,,,,,
7/10/19,CP2,16.5,176,FAGR,1455,D,53.1,2489.5,14,,,,,,,
7/10/19,CP2,12.0,117,FAGR,1465,D,29.9,1014.9,18,,,,,,,
7/10/19,CP2,9.5,194,FAGR,1453,D,39.3,910.9,full tree,,,,,,,
7/10/19,CP2,14.0,86,FAGR,1470,D,65.6,2974.6,full tree,,,,,,,
7/10/19,CP2,15.0,162,FAGR,1457,L,9.6,35.1,,,,,,,,
7/10/19,CP2,12.0,176,FAGR,1454,L,10.1,39.5,,,,,,,,
7/10/19,CP2,4.5,153,FAGR,1460,L,20.4,200.3,,,,,,,,
7/10/19,CP2,12.5,130,FAGR,1463,L,32.5,587.4,,dying,,,,,,
7/10/19,CP2,6.5,88,FAGR,1468,L,37.1,797.5,,above DBH,,,,,,
7/10/19,CP2,16.5,110,FAGR,1466,L,41.5,1033.1,,dying,,,,,,
7/10/19,CP2,0.5,196,FAGR,1451,L,44.5,1213.8,,,,,,,,
7/10/19,CP2,17.5,270,FAGR,1895,D,50.6,1633.0,,MISSING DATA,,,,,,
7/10/19,CP2,7.5,38,QURU,1473,L,49.5,1993.9,,,,,,,,
7/10/19,CP2,8.5,34,QURU,1474,L,80.1,7575.6,,,,,,,,
7/10/19,CP2,15.0,160,TSCA,1458,L,11.4,90.9,9.081470138,,,,,,,
7/10/19,CP2,14.0,195,TSCA,1888,L,12.6,115.9,9.606913473,,,,,,,
7/10/19,CP2,8.5,250,TSCA,1893,L,14.2,155.0,10.27452332,,,,,,,
7/10/19,CP2,13.0,164,TSCA,1456,L,14.6,165.8,10.43618905,,,,,,,
7/10/19,CP2,16.0,190,TSCA,1889,L,14.8,171.3,10.51629395,,,,,,,
7/10/19,CP2,12.5,289,TSCA,1898,L,15.2,182.8,10.67509452,,,,,,,
7/10/19,CP2,11.0,134,TSCA,1464,L,16.8,233.1,11.29274312,,,,,,,
7/10/19,CP2,7.0,78,TSCA,1472,L,18.6,298.4,11.95754179,,,,,,,
7/10/19,CP2,4.5,136,TSCA,1462,L,25.1,617.7,14.15116726,,,,,,,
7/10/19,CP2,14.0,90,TSCA,1469,L,37.1,1594.9,17.62640603,,,,,,,
7/10/19,CP2,17.5,33,TSCA,1475,L,70.0,7449.2,25.18376924,,,,,,,
7/10/19,CP2,4.0,273,TSCA,1896,L,70.3,7526.9,25.24436933,,,,,,,
7/10/19,CP2,13.0,245,TSCA,1891,L,80.0,10301.3,27.14639758,,,,,,,
7/10/19,CP2,14.5,324,TSCA,1900,L,88.9,13307.8,28.80437275,,,,,,,
7/10/19,CP3,3.0,130,ACRU,1428,D,43.8,251.3774138,3,,,,,,,
7/10/19,CP3,17.0,265,ACSA,1874,L,13.1,70.3,,,,,,,,
7/10/19,CP3,8.0,98,ACSA,1434,L,16.6,122.5,,,,,,,,
7/10/19,CP3,8.0,98,ACSA,1435,L,18.1,150.0,,,,,,,,
7/10/19,CP3,11.0,226,ACSA,1870,L,20.5,200.9,,,,,,,,
7/10/19,CP3,15.0,238,ACSA,1871,L,21.9,234.5,,,,,,,,
7/10/19,CP3,8.0,242,ACSA,1869,L,22.6,252.4,,,,,,,,
7/10/19,CP3,16.5,208,ACSA,1419,L,22.9,260.4,,,,,,,,
7/10/19,CP3,7.0,24,ACSA,1448,L,30.4,505.7,,,,,,,,
7/10/19,CP3,3.5,329,ACSA,1887,L,34.4,675.7,,,,,,,,
7/10/19,CP3,8.0,0,ACSA,1450,L,39.4,928.7,,,,,,,,
7/10/19,CP3,8.0,281,ACSA,1875,L,39.5,934.2,,,,,,,,
7/10/19,CP3,17.5,294,ACSA,1884,L,40.6,996.3,,,,,,,,
7/10/19,CP3,14.0,280,ACSA,1877,L,40.7,1002.1,,,,,,,,
7/10/19,CP3,17.0,118,ACSA,1432,L,54.5,1986.4,,,,,,,,
7/10/19,CP3,15,278,BEAL,1878,D,31.4,69.79739015,2,,,,,,,
7/10/19,CP3,18.0,253,BEAL,1873,L,18.2,158.7,,,,,,,,
7/10/19,CP3,6.0,152,BEAL,1425,L,28.8,520.2,,,,,,,,
7/10/19,CP3,16.5,104,FAGR,1436,D,14.6,53.8,4,,,,,,,
7/10/19,CP3,14.5,116,FAGR,1433,D,29.4,327.1,6,,,,,,,
7/10/19,CP3,14.5,307,FAGR,1885,D,57.1,2056.2,10,,,,,,,
7/10/19,CP3,13.5,330,FAGR,1886,D,42.0,1062.0,full tree,,,,,,,
7/10/19,CP3,16.5,55,FAGR,1441,D,9.9,37.7,intact,,,,,,,
7/10/19,CP3,13.0,275,FAGR,4474,L,8.2,24.4,,NEW TREE,,,,,,
7/10/19,CP3,16.0,16,FAGR,1446,D,8.6,27.2,,MISSING DATA,,,,,,
7/10/19,CP3,15.0,315,FAGR,4473,L,9.0,30.3,,NEW TREE,,,,,,
7/10/19,CP3,6.0,311,FAGR,1881,L,10.3,41.3,,,,,,,,
7/10/19,CP3,15.5,22,FAGR,1447,L,12.3,62.3,,,,,,,,
7/10/19,CP3,15.0,38,FAGR,1444,L,13.5,77.2,,,,,,,,
7/10/19,CP3,15.0,132,FAGR,1431,L,13.6,78.5,,missing crown,,,,,,
7/10/19,CP3,17.0,166,FAGR,1423,L,16.5,122.7,,,,,,,,
7/10/19,CP3,13.0,292,FAGR,1883,L,16.7,126.2,,,,,,,,
7/10/19,CP3,11.5,355,FAGR,1449,L,21.5,226.2,,dying,,,,,,
7/10/19,CP3,11.0,69,FAGR,1438,L,23.9,288.8,,,,,,,,
7/10/19,CP3,15.0,210,FAGR,1420,L,25.6,338.5,,,,,,,,
7/10/19,CP3,13.0,280,FAGR,1879,L,25.7,341.5,,,,,,,,
7/10/19,CP3,7.0,62,FAGR,1442,L,26.5,366.6,,,,,,,,
7/10/19,CP3,11.5,170,FAGR,1424,L,29.3,462.3,,,,,,,,
7/10/19,CP3,16.5,97,FAGR,1437,L,29.4,466.0,,,,,,,,
7/10/19,CP3,5.5,284,QURU,1880,L,47.1,1737.2,,,,,,,,
7/10/19,CP3,17.0,68,QURU,1439,L,55.8,2779.7,,,,,,,,
7/10/19,CP3,9.0,214,QURU,1868,L,58.5,3168.9,,,,,,,,
7/10/19,CP3,2.0,242,QURU,1421,L,61.5,3640.4,,,,,,,,
7/10/19,CP3,8.0,55,QURU,1443,L,64.8,4208.3,,,,,,,,
7/10/19,CP3,15.0,71,QURU,1440,L,66.7,4559.5,,,,,,,,
7/10/19,CP3,6.0,54,QURU,1445,L,82.3,8166.8,,,,,,,,
7/10/19,CP3,11.5,177,TSCA,1422,D,52.6,1170.288433,9,,,,,,,
7/10/19,CP3,10.0,130,TSCA,1429,L,7.6,34.0,7.230908594,"leaning over, measured at new DBH",,,,,,
7/10/19,CP3,17.5,247,TSCA,1872,L,20.1,360.2,12.49026973,,,,,,,
7/8/19,DNR1,11.5,50,ACRU,2366,L,8.6,12.3,,,,,,,,
7/8/19,DNR1,15.5,60,ACRU,2353,L,8.6,12.3,,,,,,,,
7/8/19,DNR1,9.5,100,ACRU,2385,L,8.7,12.7,,,,,,,,
7/8/19,DNR1,13.5,16,ACRU,2356,L,8.8,13.1,,,,,,,,
7/8/19,DNR1,10.0,200,ACRU,,L,8.9,13.5,,NEW TREE,,,,,,
7/8/19,DNR1,7.0,125,ACRU,2394,L,9.1,14.4,,,,,,,,
7/8/19,DNR1,13.5,245,ACRU,2473,L,9.2,14.8,,,,,,,,
7/8/19,DNR1,13.5,245,ACRU,2462,L,9.4,15.7,,,,,,,,
7/8/19,DNR1,16.0,305,ACRU,2468,L,9.4,15.7,,,,,,,,
7/8/19,DNR1,13.5,16,ACRU,2355,L,9.7,17.2,,,,,,,,
7/8/19,DNR1,13.5,245,ACRU,2485,L,10.5,21.4,,,,,,,,
7/8/19,DNR1,13.5,16,ACRU,2350,L,10.6,22.0,,,,,,,,
7/8/19,DNR1,13.5,245,ACRU,2465,L,11.0,24.4,,,,,,,,
