"LTREB_Tag_2019","LTREB_Tag_2014","Old_Tag","Species","Plot_ID","Outside_Historic_Plot","Measure_Year","Date","Distance","Azimuth","Status","Origin_Year","Years_Standing","DBH","As_Class","AGB","Estimated_Height","Notes"
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",2,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"QURU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.7,NA,NA
NA,NA,NA,"QURU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",2,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",2,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",2.1,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",1.9,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",2.1,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",2,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACPE","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACPE","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.6,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",2,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.8,6.2,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACPE","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.6,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",2,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.8,"N",1.5,7.6,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"BEAL","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.2,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.6,NA,NA
NA,NA,NA,"BEAL","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.2,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.6,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.8,6.2,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.8,6.2,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.8,6.2,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.8,6.2,NA
NA,NA,NA,"ACPE","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.5,7.6,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2.1,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.5,7.6,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",2.1,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.8,"N",1.9,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.7,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.5,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.9,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.9,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.4,7.5,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",1.4,7.5,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"AMSP","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,NA,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,6.1,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,6.1,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,6.1,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,6.1,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.9,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",0.5,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.7,"N",1.4,7.5,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.7,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.7,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.3,7.4,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.5,6,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.5,6,NA
NA,NA,NA,"FRAM","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.5,6,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.5,6,NA
NA,NA,NA,"OSVI","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.3,7.4,NA
NA,NA,NA,"ACSA","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",0.4,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1987",NA,NA,NA,NA,1920,67,2.6,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.3,7.4,NA
NA,NA,NA,"AMSP","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.8,NA,NA
NA,NA,NA,"FAGR","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.7,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"ACSA","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.3,7.4,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"ACRU","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.5,6,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.3,7.4,NA
NA,NA,NA,"OSVI","WELLS","N","2000",NA,NA,NA,NA,1920,80,2.6,"N",1.3,7.4,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.4,5.8,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"QURU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.5,NA,NA
NA,NA,NA,"AMSP","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.7,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.5,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.5,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"ACSA","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.5,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.4,5.8,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.4,5.8,NA
NA,NA,NA,"AMSP","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.7,NA,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"ACPE","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.3,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.1,7.2,NA
NA,NA,NA,"FAGR","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.6,NA,NA
NA,NA,NA,"OSVI","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.1,7.2,NA
NA,NA,NA,"ACRU","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",0.4,NA,NA
NA,NA,NA,"FRAM","WELLS","N","1981",NA,NA,NA,NA,1920,61,2.5,"N",1.4,5.8,NA
