Sort,Plot,Origin year,Common Name,Species code,old tag,LTREB tag,Measure Year,Stand Year,dbh (inches),dbh (cm),AGB (kg),ht
37970,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37971,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37972,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37973,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37974,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37975,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37976,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37977,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37978,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37979,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37980,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37981,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37982,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37983,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37984,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37985,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37986,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37987,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37988,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37989,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37990,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37991,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37992,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37993,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37994,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37995,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37996,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37997,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37998,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
37999,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
38000,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
38001,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
38002,50YR#7,,,ABBA,,,1938,,0.5,1.27,0.1,
38003,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38004,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38005,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38006,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38007,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38008,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38009,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38010,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38011,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38012,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38013,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38014,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38015,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38016,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38017,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38018,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38019,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38020,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38021,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38022,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38023,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38024,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38025,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38026,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38027,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38028,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38029,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38030,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38031,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38032,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38033,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38034,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38035,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38036,50YR#7,,,ABBA,,,1938,,1.5,3.81,2,
38037,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38038,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38039,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38040,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38041,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38042,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38043,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38044,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38045,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38046,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38047,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38048,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38049,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38050,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38051,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38052,50YR#7,,,ABBA,,,1938,,2.5,6.35,7.1,
38053,50YR#7,,,ABBA,,,1938,,3.5,8.89,16.5,
38054,50YR#7,,,ABBA,,,1938,,3.5,8.89,16.5,
38055,50YR#7,,,ABBA,,,1938,,3.5,8.89,16.5,
38056,50YR#7,,,ABBA,,,1938,,3.5,8.89,16.5,
38057,50YR#7,,,ABBA,,,1938,,3.5,8.89,16.5,
38058,50YR#7,,,ABBA,,,1938,,4.5,11.43,30.9,
38059,50YR#7,,,ABBA,,,1938,,4.5,11.43,30.9,
38060,50YR#7,,,ABBA,,,1938,,4.5,11.43,30.9,
38061,50YR#7,,,ABBA,,,1938,,8.5,21.59,151.3,
38062,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38063,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38064,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38065,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38066,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38067,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38068,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38069,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38070,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38071,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38072,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38073,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38074,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38075,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38076,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38077,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38078,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38079,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38080,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38081,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38082,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38083,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38084,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38085,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38086,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38087,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38088,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38089,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38090,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38091,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38092,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38093,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38094,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38095,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38096,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38097,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38098,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38099,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38100,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38101,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38102,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38103,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38104,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38105,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38106,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38107,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38108,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38109,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38110,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38111,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38112,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38113,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38114,50YR#7,,,ABBA,,,1945,,0.5,1.27,0.1,
38115,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38116,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38117,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38118,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38119,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38120,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38121,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38122,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38123,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38124,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38125,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38126,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38127,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38128,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38129,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38130,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38131,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38132,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38133,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38134,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38135,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38136,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38137,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38138,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38139,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38140,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38141,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38142,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38143,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38144,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38145,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38146,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38147,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38148,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38149,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38150,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38151,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38152,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38153,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38154,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38155,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38156,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38157,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38158,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38159,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38160,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38161,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38162,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38163,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38164,50YR#7,,,ABBA,,,1945,,1.5,3.81,2,
38165,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38166,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38167,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38168,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38169,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38170,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38171,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38172,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38173,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38174,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38175,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38176,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38177,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38178,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38179,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38180,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38181,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38182,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38183,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38184,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38185,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38186,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38187,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38188,50YR#7,,,ABBA,,,1945,,2.5,6.35,7.1,
38189,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38190,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38191,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38192,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38193,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38194,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38195,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38196,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38197,50YR#7,,,ABBA,,,1945,,3.5,8.89,16.5,
38198,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38199,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38200,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38201,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38202,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38203,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38204,50YR#7,,,ABBA,,,1945,,4.5,11.43,30.9,
38205,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38206,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38207,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38208,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38209,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38210,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38211,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38212,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38213,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38214,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38215,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38216,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38217,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38218,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38219,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38220,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38221,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38222,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38223,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38224,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38225,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38226,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38227,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38228,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38229,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38230,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38231,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38232,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38233,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38234,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38235,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38236,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38237,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38238,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38239,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38240,50YR#7,,,ABBA,,,1951,,0.5,1.27,0.1,
38241,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38242,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38243,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38244,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38245,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38246,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38247,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38248,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38249,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38250,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38251,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38252,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38253,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38254,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38255,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38256,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38257,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38258,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38259,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38260,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38261,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38262,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38263,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38264,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38265,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38266,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38267,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38268,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38269,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38270,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38271,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38272,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38273,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38274,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38275,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38276,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38277,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38278,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38279,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38280,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38281,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38282,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38283,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38284,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38285,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38286,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38287,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38288,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38289,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38290,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38291,50YR#7,,,ABBA,,,1951,,1.5,3.81,2,
38292,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38293,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38294,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38295,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38296,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38297,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38298,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38299,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38300,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38301,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38302,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38303,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38304,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38305,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38306,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38307,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38308,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38309,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38310,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38311,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38312,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38313,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38314,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38315,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38316,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38317,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38318,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38319,50YR#7,,,ABBA,,,1951,,2.5,6.35,7.1,
38320,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38321,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38322,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38323,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38324,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38325,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38326,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38327,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38328,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38329,50YR#7,,,ABBA,,,1951,,3.5,8.89,16.5,
38330,50YR#7,,,ABBA,,,1951,,4.5,11.43,30.9,
38331,50YR#7,,,ABBA,,,1951,,4.5,11.43,30.9,
38332,50YR#7,,,ABBA,,,1951,,4.5,11.43,30.9,
38333,50YR#7,,,ABBA,,,1951,,4.5,11.43,30.9,
38334,50YR#7,,,ABBA,,,1951,,4.5,11.43,30.9,
38335,50YR#7,,,ABBA,,,1951,,5.5,13.97,51,
38336,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38337,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38338,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38339,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38340,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38341,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38342,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38343,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38344,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38345,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38346,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38347,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38348,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38349,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38350,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38351,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38352,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38353,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38354,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38355,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38356,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38357,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38358,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38359,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38360,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38361,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38362,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38363,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38364,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38365,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38366,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38367,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38368,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38369,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38370,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38371,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38372,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38373,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
38374,50YR#7,,,ABBA,,,1955,,0.5,1.27,0.1,
