Date,Outside Historic Plot,Plot,Distance (m),Azimuth,Unit Circle  (°),Unit Circle (radians),Species,Status,DBH (cm),Height (estimate),Tag #,Notes,Plot Center X,Plot Center Y,Tree X,Tree Y,Random Number,Biomass estimate (kg)
7/28/2014,,BS40E,5.5,240,-150,-2.617993878,POGR,C,26,,1919,,603520.0525,556522.2025,603515.2894,556519.4525,,293.0763905
5/13/2015,,BS40E,17.5,251,-161,-2.809980096,PIST,O,31.2,,4352,,603520.0525,556522.2025,603503.506,556516.505,,285.6715629
7/28/2014,,BS40E,17,100,-10,-0.174532925,ACRU,C,26,,1972,,603520.0525,556522.2025,603536.7943,556519.2505,,265.786405
7/28/2014,,BS40E,16,236,-146,-2.548180708,PIRE,C,29,,1943,,603520.0525,556522.2025,603506.7879,556513.2554,,259.842752
7/28/2014,,BS40E,17.5,328,-238,-4.15388362,BEPA,O,22.2,,1953,,603520.0525,556522.2025,603510.7789,556537.0433,,199.7370743
7/28/2014,,BS40E,15,5,85,1.483529864,POGR,C,21.5,,1971,,603520.0525,556522.2025,603521.3599,556537.1454,,187.5168739
7/28/2014,,BS40E,9,226,-136,-2.373647783,PIRE,O,25,,1940,,603520.0525,556522.2025,603513.5785,556515.9506,,178.6087035
7/28/2014,,BS40E,6,258,-168,-2.932153143,POGR,C,19.4,,1921,,603520.0525,556522.2025,603514.1836,556520.955,,147.2831168
7/28/2014,,BS40E,7,125,-35,-0.610865238,POGR,O,18.8,,1949,,603520.0525,556522.2025,603525.7866,556518.1875,,136.8020405
7/28/2014,,BS40E,16.5,263,-173,-3.019419606,PIRE,O,20.7,,1926,,603520.0525,556522.2025,603503.6755,556520.1916,,110.8826618
7/28/2014,,BS40E,17.5,330,-240,-4.188790205,BEPA,O,17.5,,1954,,603520.0525,556522.2025,603511.3025,556537.3579,,101.6666713
7/28/2014,,BS40E,7,258,-168,-2.932153143,PIRE,O,19.3,,1922,,603520.0525,556522.2025,603513.2055,556520.7471,,92.90656326
5/13/2015,,BS40E,17,225,-135,-2.35619449,PIST,O,16.5,,4353,,603520.0525,556522.2025,603508.0317,556510.1817,,55.44406877
7/28/2014,,BS40E,4,259,-169,-2.949606436,PIRE,O,15.5,,1920,,603520.0525,556522.2025,603516.126,556521.4393,,53.39806841
7/28/2014,,BS40E,17,100,-10,-0.174532925,ACRU,O,13,,1974,,603520.0525,556522.2025,603536.7943,556519.2505,,38.74997574
7/28/2014,,BS40E,14.5,229,-139,-2.42600766,PIRE,O,13,,1935,,603520.0525,556522.2025,603509.1092,556512.6896,,34.24395072
7/28/2014,,BS40E,6,326,-236,-4.118977035,PIRE,O,13,,1952,,603520.0525,556522.2025,603516.6974,556527.1767,,34.24395072
7/28/2014,,BS40E,17,100,-10,-0.174532925,ACRU,O,12,,1969,,603520.0525,556522.2025,603536.7943,556519.2505,,31.02432232
7/28/2014,,BS40E,9.5,158,-68,-1.186823891,ACRU,O,12,,1933,,603520.0525,556522.2025,603523.6113,556513.3942,,31.02432232
7/28/2014,,BS40E,12.5,140,-50,-0.872664626,PIRE,O,12.5,,1939,,603520.0525,556522.2025,603528.0874,556512.6269,,31.01423369
7/28/2014,,BS40E,17.5,47,43,0.750491578,QURU,O,11,,1967,,603520.0525,556522.2025,603532.8512,556534.1375,,30.76674451
7/28/2014,,BS40E,10,0,90,1.570796327,PIST,O,13,,1958,,603520.0525,556522.2025,603520.0525,556532.2025,,30.01880366
7/28/2014,,BS40E,12.5,240,-150,-2.617993878,PIST,O,12.8,,1917,,603520.0525,556522.2025,603509.2272,556515.9525,,28.84463315
7/28/2014,,BS40E,16,110,-20,-0.34906585,ACRU,O,11.5,,1914,,603520.0525,556522.2025,603535.0876,556516.7302,,27.56483536
7/28/2014,,BS40E,5.5,298,-208,-3.630284844,PIRE,O,11.8,,1930,,603520.0525,556522.2025,603515.1963,556524.7846,,26.81299444
7/28/2014,,BS40E,6,314,-224,-3.909537524,PIRE,O,11.8,,1951,,603520.0525,556522.2025,603515.7365,556526.3704,,26.81299444
7/28/2014,,BS40E,10.5,240,-150,-2.617993878,PIRE,O,11.5,,1918,,603520.0525,556522.2025,603510.9593,556516.9525,,25.12443762
7/28/2014,,BS40E,6,159,-69,-1.204277184,PIST,O,12,,1937,,603520.0525,556522.2025,603522.2027,556516.601,,24.43054187
7/28/2014,,BS40E,17.5,198,-108,-1.884955592,PIRE,O,10.7,,1916,,603520.0525,556522.2025,603514.6447,556505.559,,20.94128319
7/28/2014,,BS40E,8,35,55,0.959931089,PIST,O,11,,1966,,603520.0525,556522.2025,603524.6411,556528.7557,,19.52919034
7/28/2014,,BS40E,10.5,128,-38,-0.663225116,PIST,O,10.1,,1938,,603520.0525,556522.2025,603528.3266,556515.738,,15.67765916
7/28/2014,,BS40E,8.5,312,-222,-3.874630939,PIRE,O,9.2,,1931,,603520.0525,556522.2025,603513.7358,556527.8901,,14.29950614
7/28/2014,,BS40E,18,29,61,1.064650844,PIST,O,8.6,,1915,,603520.0525,556522.2025,603528.7791,556537.9456,,10.36553989
7/28/2014,,BS40E,6.5,185,-95,-1.658062789,PIST,O,8.5,,1932,,603520.0525,556522.2025,603519.486,556515.7272,,10.05818845
7/28/2014,,BS40E,10,338,-248,-4.328416545,PIST,O,8.3,,1941,,603520.0525,556522.2025,603516.3065,556531.4743,,9.460359361
6/13/2014,,BS40F,15.5,205,-115,-2.00712864,PIST,D,63.5,,1049,,603552.0259,556477.1673,603545.4753,556463.1196,0.701764574,1778.682144
6/13/2014,,BS40F,15,55,35,0.610865238,PIRE,C,57.7,,1077,Old Tag #71,603552.0259,556477.1673,603564.3132,556485.771,0.209736561,1476.942586
6/13/2014,,BS40F,9,317,-227,-3.961897402,POGR,C,49.2,,1024,,603552.0259,556477.1673,603545.8879,556483.7495,0.050464639,1311.765062
6/13/2014,,BS40F,9.5,29,61,1.064650844,PIRE,C,54.8,,1080,,603552.0259,556477.1673,603556.6316,556485.4762,0.885997627,1296.575105
6/13/2014,,BS40F,5,147,-57,-0.994837674,PIRE,C,54.1,,1064,Old Tag #81,603552.0259,556477.1673,603554.7491,556472.974,0.513237168,1255.149324
6/13/2014,,BS40F,9.5,1,89,1.553343034,PIRE,C,53.9,,1083,Old Tag #73,603552.0259,556477.1673,603552.1917,556486.6659,0.993670462,1243.462371
6/13/2014,,BS40F,8,216,-126,-2.199114858,PIRE,C,51.6,,1041,,603552.0259,556477.1673,603547.3236,556470.6952,0.093607997,1113.772166
6/13/2014,,BS40F,12.5,92,-2,-0.034906585,PIRE,C,49.2,,1071,,603552.0259,556477.1673,603564.5183,556476.7311,0.532894099,987.532053
6/13/2014,,BS40F,9.5,190,-100,-1.745329252,PIRE,C,48.9,,1050,,603552.0259,556477.1673,603550.3762,556467.8117,0.324254944,972.39353
6/13/2014,,BS40F,5,129,-39,-0.680678408,PIRE,C,48.5,,1065,,603552.0259,556477.1673,603555.9116,556474.0207,0.09123678,952.42816
6/13/2014,,BS40F,16.5,232,-142,-2.478367538,POGR,C,42.9,,1042,,603552.0259,556477.1673,603539.0237,556467.0089,0.144729146,950.6586545
6/13/2014,,BS40F,14.5,152,-62,-1.082104136,PIRE,C,47.4,,1056,,603552.0259,556477.1673,603558.8332,556464.3646,0.609690353,898.8074832
6/13/2014,,BS40F,14,116,-26,-0.453785606,PIRE,C,47.3,,1067,,603552.0259,556477.1673,603564.609,556471.0301,0.337050119,894.0257207
6/13/2014,,BS40F,9,82,8,0.13962634,PIRE,C,47.1,,1074,Old Tag #83,603552.0259,556477.1673,603560.9383,556478.4199,0.600774956,884.508379
6/13/2014,,BS40F,16.5,345,-255,-4.450589593,PIRE,C,46.7,,1019,Old Tag #59,603552.0259,556477.1673,603547.7554,556493.1051,0.30417348,865.6579485
6/13/2014,,BS40F,14.5,75,15,0.261799388,PIRE,C,45.9,,1075,Old Tag #84,603552.0259,556477.1673,603566.0318,556480.9202,0.341441402,828.6902426
6/13/2014,,BS40F,16.5,294,-204,-3.560471674,POGR,C,40.3,,1029,,603552.0259,556477.1673,603536.9524,556483.8785,0.652710922,820.7714823
6/13/2014,,BS40F,17,167,-77,-1.343903524,PIRE,C,43.4,,1054,,603552.0259,556477.1673,603555.85,556460.603,0.116577884,719.3782499
6/13/2014,,BS40F,5,334,-244,-4.258603375,PIRE,C,42.8,,1022,,603552.0259,556477.1673,603549.834,556481.6613,0.105173882,694.5226536
6/13/2014,,BS40F,2,79,11,0.191986218,PIST,C,43.4,,1072,,603552.0259,556477.1673,603553.9891,556477.5489,0.862079384,667.9438907
6/13/2014,,BS40F,11,345,-255,-4.450589593,PIRE,C,40.7,,1018,,603552.0259,556477.1673,603549.1789,556487.7925,0.215487507,611.6448213
6/13/2014,,BS40F,14,222,-132,-2.303834613,PIST,C,41.8,,1045,Old tag eaten,603552.0259,556477.1673,603542.658,556466.7633,0.242003959,606.3973912
6/13/2014,,BS40F,14,263,-173,-3.019419606,POGR,C,34.5,,1037,,603552.0259,556477.1673,603538.1302,556475.4612,0.394774164,569.6967877
6/13/2014,,BS40F,17,334,-244,-4.258603375,PIRE,C,38.7,,1020,,603552.0259,556477.1673,603544.5736,556492.4468,0.812828421,538.550086
6/13/2014,,BS40F,11,277,-187,-3.263765701,POGR,C,32.6,,1032,,603552.0259,556477.1673,603541.1079,556478.5079,0.025756652,498.6951881
6/13/2014,,BS40F,15,173,-83,-1.448623279,PIRE,C,37.4,,1053,,603552.0259,556477.1673,603553.8539,556462.2791,0.07785933,494.0203477
6/13/2014,,BS40F,16,303,-213,-3.717551307,POGR,C,32.1,,1028,,603552.0259,556477.1673,603538.6071,556485.8815,0.310025478,480.9079828
6/13/2014,,BS40F,15,162,-72,-1.256637061,PIRE,C,35.9,,1055,,603552.0259,556477.1673,603556.6611,556462.9015,0.843212035,445.4954803
6/13/2014,,BS40F,15,237,-147,-2.565634,POGR,C,28.4,,1039,,603552.0259,556477.1673,603539.4458,556468.9977,0.762422748,360.6483059
6/13/2014,,BS40F,15.5,274,-184,-3.211405824,POGR,C,28.1,,1033,,603552.0259,556477.1673,603536.5636,556478.2486,0.858322096,351.7600964
6/13/2014,,BS40F,7.5,248,-158,-2.757620218,PIST,C,33.3,,1036,,603552.0259,556477.1673,603545.072,556474.3578,0.453612353,337.8083638
6/13/2014,,BS40F,12,243,-153,-2.670353756,PIRE,O,30.3,,1038,Old Tag #101,603552.0259,556477.1673,603541.3338,556471.7194,0.59171022,290.2776077
6/13/2014,,BS40F,13,215,-125,-2.181661565,PIRE,O,28.4,,1046,Old Tag #100,603552.0259,556477.1673,603544.5694,556466.5183,0.671352752,246.4774586
6/13/2014,,BS40F,13.5,334,-244,-4.258603375,POGR,C,23.2,,1021,,603552.0259,556477.1673,603546.1079,556489.301,0.56781316,224.2333101
6/13/2014,,BS40F,11,172,-82,-1.431169987,PIRE,C,26.3,,1058,Old Tag #91,603552.0259,556477.1673,603553.5568,556466.2744,0.29200983,203.006514
6/13/2014,,BS40F,15,272,-182,-3.176499239,POGR,C,21.6,,1034,,603552.0259,556477.1673,603537.035,556477.6908,0.712380645,189.5727393
6/13/2014,,BS40F,12.5,315,-225,-3.926990817,ACRU,O,22.1,,1025,,603552.0259,556477.1673,603543.187,556486.0062,0.948513589,169.2226682
6/13/2014,,BS40F,15.5,270,-180,-3.141592654,PIRE,O,22.6,,1035,,603552.0259,556477.1673,603536.5259,556477.1673,0.939600869,138.418086
6/13/2014,,BS40F,12,280,-190,-3.316125579,PIST,O,20.1,,1031,,603552.0259,556477.1673,603540.2082,556479.2511,0.874469267,92.13724386
6/13/2014,,BS40F,2,64,26,0.453785606,PIST,O,20,,1073,Old Tag #79,603552.0259,556477.1673,603553.8235,556478.0441,0.909266671,90.96217933
6/13/2014,,BS40F,14,187,-97,-1.692969374,QURU,O,15.4,,1051,,603552.0259,556477.1673,603550.3197,556463.2717,0.874800415,78.22634504
6/13/2014,,BS40F,16,274,-184,-3.211405824,PIRE,O,17.6,,1030,,603552.0259,556477.1673,603536.0649,556478.2834,0.710559763,73.60403794
6/13/2014,,BS40F,7.5,332,-242,-4.22369679,PIRE,O,16.4,,1023,Old Tag #75,603552.0259,556477.1673,603548.5048,556483.7894,0.202574946,61.57980872
6/13/2014,,BS40F,13,101,-11,-0.191986218,PIST,O,16.2,,1069,,603552.0259,556477.1673,603564.787,556474.6868,0.742172471,52.88677112
6/13/2014,,BS40F,13.5,160,-70,-1.221730476,PIST,O,15.5,,1057,Old Tag #94,603552.0259,556477.1673,603556.6431,556464.4815,0.644114545,47.20399855
6/13/2014,,BS40F,13,130,-40,-0.698131701,BEPA,O,13.3,,1063,,603552.0259,556477.1673,603561.9845,556468.8111,0.386386421,46.64919447
6/13/2014,,BS40F,7,150,-60,-1.047197551,ACRU,O,13.7,,1059,,603552.0259,556477.1673,603555.5259,556471.1051,0.967809106,44.82770836
6/13/2014,,BS40F,16,217,-127,-2.21656815,ACRU,O,13.6,,1044,,603552.0259,556477.1673,603542.3968,556464.3892,0.175393233,43.92460753
6/13/2014,,BS40F,16.5,59,31,0.541052068,PIST,O,14.6,,1076,,603552.0259,556477.1673,603566.1691,556485.6655,0.167070225,40.46897805
6/13/2014,,BS40F,9.5,155,-65,-1.134464014,PIST,O,14.5,,1060,Old Tag #88,603552.0259,556477.1673,603556.0408,556468.5574,0.057707937,39.75948193
6/13/2014,,BS40F,10,6,84,1.466076572,PIST,O,13.9,,1082,,603552.0259,556477.1673,603553.0712,556487.1125,0.918508949,35.66225093
6/13/2014,,BS40F,8,225,-135,-2.35619449,PIST,O,13.6,,1040,,603552.0259,556477.1673,603546.369,556471.5105,0.455246651,33.71495185
6/13/2014,,BS40F,16.5,130,-40,-0.698131701,PIST,O,12.6,,1062,,603552.0259,556477.1673,603564.6656,556466.5613,0.129779735,27.698979
6/13/2014,,BS40F,16.5,10,80,1.396263402,PIRE,O,11.9,,1081,,603552.0259,556477.1673,603554.8911,556493.4167,0.999902173,27.390645
6/13/2014,,BS40F,11,341,-251,-4.380776423,ACRU,O,10.4,,1017,,603552.0259,556477.1673,603548.4446,556487.568,0.817793528,20.84756895
6/13/2014,,BS40F,12.5,314,-224,-3.909537524,ACRU,O,10.1,,1026,,603552.0259,556477.1673,603543.0341,556485.8506,0.922759274,19.21947758
6/13/2014,,BS40F,18,44,46,0.802851456,PIRE,O,10.1,,1016,,603552.0259,556477.1673,603564.5297,556490.1154,0.240486667,18.10092088
6/13/2014,,BS40F,11,174,-84,-1.466076572,PIST,O,10.4,,1052,Old Tag #92,603552.0259,556477.1673,603553.1757,556466.2276,0.88808042,16.90423267
6/13/2014,,BS40F,16,147,-57,-0.994837674,PIST,O,10.3,,1061,,603552.0259,556477.1673,603560.7401,556463.7486,0.810484249,16.48909275
6/13/2014,,BS40F,12,209,-119,-2.07694181,ACRU,O,9.3,,1048,,603552.0259,556477.1673,603546.2082,556466.6719,0.794619325,15.28207875
6/13/2014,,BS40F,5.5,27,63,1.099557429,PIST,O,9.9,,1079,,603552.0259,556477.1673,603554.5228,556482.0679,0.906387262,14.89111907
6/13/2014,,BS40F,9,50,40,0.698131701,ACRU,O,9.2,,1078,,603552.0259,556477.1673,603558.9203,556482.9524,0.463567583,14.82993975
6/13/2014,,BS40F,12,210,-120,-2.094395102,ACRU,O,8.8,,1047,,603552.0259,556477.1673,603546.0259,556466.775,0.029738387,13.10719213
6/13/2014,,BS40F,4,118,-28,-0.488692191,PIST,O,8.9,,1066,,603552.0259,556477.1673,603555.5577,556475.2894,0.778515462,11.32179652
7/28/2014,,BS40X,18,78,12,0.20943951,PIRE,C,56,,2948,,603483.4147,556566.0496,603501.0214,556569.792,,1369.490622
7/28/2014,,BS40X,12.5,103,-13,-0.226892803,PIRE,C,54.8,,2938,,603483.4147,556566.0496,603495.5944,556563.2377,,1296.575105
7/28/2014,,BS40X,6.5,118,-28,-0.488692191,QURU,C,41.1,,2934,,603483.4147,556566.0496,603489.1539,556562.998,,1190.452252
7/28/2014,,BS40X,11.5,223,-133,-2.321287905,PIRE,C,52.7,,2925,,603483.4147,556566.0496,603475.5718,556557.639,,1174.721713
7/28/2014,,BS40X,8.5,56,34,0.593411946,PIRE,C,50.3,,2949,,603483.4147,556566.0496,603490.4616,556570.8027,,1044.254032
7/28/2014,,BS40X,6.5,340,-250,-4.36332313,PIST,D,49,,2994,,603483.4147,556566.0496,603481.1916,556572.1576,,912.8087091
7/28/2014,,BS40X,9.5,340,-250,-4.36332313,QURU,C,37.1,,2981,,603483.4147,556566.0496,603480.1656,556574.9767,,896.1581793
7/28/2014,,BS40X,17,341,-251,-4.380776423,PIRE,C,47.2,,2921,,603483.4147,556566.0496,603477.8801,556582.1234,,889.2593584
7/28/2014,,BS40X,18,90,0,0,PIRE,C,46.9,,2935,,603483.4147,556566.0496,603501.4147,556566.0496,,875.0525008
7/28/2014,,BS40X,2,200,-110,-1.919862177,PIRE,C,46.5,,2960,,603483.4147,556566.0496,603482.7307,556564.1702,,856.3245846
7/28/2014,,BS40X,2.5,193,-103,-1.79768913,PIRE,C,43.7,,2991,,603483.4147,556566.0496,603482.8524,556563.6137,,732.0045114
7/28/2014,,BS40X,17,172,-82,-1.431169987,PIRE,C,42.4,,2902,,603483.4147,556566.0496,603485.7807,556549.215,,678.244725
7/28/2014,,BS40X,14,27,63,1.099557429,PIRE,C,41.5,,2943,,603483.4147,556566.0496,603489.7706,556578.5237,,642.4681858
7/28/2014,,BS40X,11.5,202,-112,-1.954768762,POGR,C,35.5,,2963,,603483.4147,556566.0496,603479.1068,556555.387,,609.2605316
7/28/2014,,BS40X,2.5,340,-250,-4.36332313,PIRE,C,39,,2974,,603483.4147,556566.0496,603482.5597,556568.3988,,549.1572589
7/28/2014,,BS40X,13.5,190,-100,-1.745329252,PIRE,C,37.4,,2901,,603483.4147,556566.0496,603481.0705,556552.7547,,494.0203477
7/28/2014,,BS40X,13,2,88,1.535889742,POGR,C,31.8,,2995,,603483.4147,556566.0496,603483.8684,556579.0417,,470.4134252
7/28/2014,,BS40X,10.5,32,58,1.012290966,POGR,C,31.5,,2945,,603483.4147,556566.0496,603488.9789,556574.9541,,460.0516582
7/28/2014,,BS40X,15,312,-222,-3.874630939,POGR,C,31.5,,2952,,603483.4147,556566.0496,603472.2676,556576.0865,,460.0516582
7/28/2014,,BS40X,11.5,130,-40,-0.698131701,POGR,C,31.4,,2996,,603483.4147,556566.0496,603492.2243,556558.6575,,456.627169
7/28/2014,,BS40X,8.5,250,-160,-2.792526803,PIRE,C,36,,2929,,603483.4147,556566.0496,603475.4274,556563.1424,,448.6364966
7/28/2014,,BS40X,16.5,355,-265,-4.625122518,PIRE,C,35.8,,2984,,603483.4147,556566.0496,603481.9767,556582.4868,,442.3677855
7/28/2014,,BS40X,13,250,-160,-2.792526803,PIRE,C,35.7,,2928,,603483.4147,556566.0496,603471.1987,556561.6033,,439.2533925
7/28/2014,,BS40X,14.5,235,-145,-2.530727415,PIRE,C,35.1,,2971,,603483.4147,556566.0496,603471.537,556557.7327,,420.8452783
7/28/2014,,BS40X,13.5,148,-58,-1.012290966,POGR,C,29,,2989,,603483.4147,556566.0496,603490.5687,556554.6009,,378.8081171
7/28/2014,,BS40X,14,320,-230,-4.01425728,PIRE,C,33.5,,2985,,603483.4147,556566.0496,603474.4157,556576.7742,,374.062281
7/28/2014,,BS40X,4,112,-22,-0.383972435,POGR,C,28.6,,2942,,603483.4147,556566.0496,603487.1235,556564.5512,,366.6446614
7/28/2014,,BS40X,7.5,316,-226,-3.94444411,PIRE,C,32.8,,2977,,603483.4147,556566.0496,603478.2048,556571.4446,,354.6336146
7/28/2014,,BS40X,16.5,240,-150,-2.617993878,PIRE,C,32.2,,2964,,603483.4147,556566.0496,603469.1253,556557.7996,,338.4761753
7/28/2014,,BS40X,16.5,188,-98,-1.710422667,PIRE,C,31.5,,2909,,603483.4147,556566.0496,603481.1184,556549.7102,,320.1979454
7/28/2014,,BS40X,3,343,-253,-4.415683008,PIRE,C,29,,2959,,603483.4147,556566.0496,603482.5376,556568.9185,,259.842752
7/28/2014,,BS40X,16.5,250,-160,-2.792526803,PIRE,C,28.6,,2993,,603483.4147,556566.0496,603467.9098,556560.4063,,250.8852162
7/28/2014,,BS40X,14,48,42,0.733038286,POGR,C,24,,2944,,603483.4147,556566.0496,603493.8188,556575.4174,,242.8269231
7/28/2014,,BS40X,13,21,69,1.204277184,POGR,O,23.3,,2940,,603483.4147,556566.0496,603488.0735,556578.1861,,226.5110558
7/28/2014,,BS40X,18,270,-180,-3.141592654,PIRE,C,26.1,,2972,,603483.4147,556566.0496,603465.4147,556566.0496,,199.1298367
7/28/2014,,BS40X,18,206,-116,-2.024581932,PIRE,O,25.5,,2990,,603483.4147,556566.0496,603475.5241,556549.8713,,187.769449
7/28/2014,,BS40X,14,140,-50,-0.872664626,PIRE,O,25.2,,2987,,603483.4147,556566.0496,603492.4138,556555.325,,182.2398
7/28/2014,,BS40X,11,225,-135,-2.35619449,PIRE,O,21.9,,2927,,603483.4147,556566.0496,603475.6366,556558.2714,,127.8437465
7/28/2014,,BS40X,15,5,85,1.483529864,PIRE,O,21.6,,2954,,603483.4147,556566.0496,603484.7221,556580.9925,,123.4664692
7/28/2014,,BS40X,13.5,351,-261,-4.555309348,PIRE,O,20.4,,2956,,603483.4147,556566.0496,603481.3029,556579.3834,,106.8684772
7/28/2014,,BS40X,15.5,3,87,1.518436449,PIRE,O,18.8,,2955,,603483.4147,556566.0496,603484.226,556581.5283,,86.94680741
7/28/2014,,BS40X,17.5,359,-269,-4.694935688,PIST,O,19.1,,2997,,603483.4147,556566.0496,603483.1093,556583.5469,,80.79779962
7/28/2014,,BS40X,11.5,257,-167,-2.914699851,PIRE,O,18,,2951,,603483.4147,556566.0496,603472.2095,556563.4626,,77.90279463
7/28/2014,,BS40X,12,40,50,0.872664626,PIST,C,17.6,,2931,,603483.4147,556566.0496,603491.1282,556575.2421,,65.46165994
7/28/2014,,BS40X,15.5,146,-56,-0.977384381,PIRE,O,16.2,,2958,,603483.4147,556566.0496,603492.0822,556553.1995,,59.7006099
7/28/2014,,BS40X,17.5,208,-118,-2.059488517,PIRE,O,15.8,,2976,,603483.4147,556566.0496,603475.199,556550.598,,56.04718624
7/28/2014,,BS40X,8,218,-128,-2.234021443,PIRE,O,14.4,,3904,,603483.4147,556566.0496,603478.4895,556559.7455,,44.33816617
7/28/2014,,BS40X,13,96,-6,-0.104719755,PIRE,C,14.1,,2983,,603483.4147,556566.0496,603496.3435,556564.6907,,42.04200107
7/28/2014,,BS40X,15,230,-140,-2.443460953,PIRE,O,14,,2992,,603483.4147,556566.0496,603471.9241,556556.4078,,41.29295251
7/28/2014,,BS40X,11.5,286,-196,-3.420845334,PIRE,O,13.5,,2950,,603483.4147,556566.0496,603472.3602,556569.2194,,37.66888598
7/28/2014,,BS40X,8.5,234,-144,-2.513274123,PIRE,O,13.2,,2973,,603483.4147,556566.0496,603476.5381,556561.0534,,35.59027794
7/28/2014,,BS40X,12.5,98,-8,-0.13962634,PIRE,O,12.6,,2936,,603483.4147,556566.0496,603495.7931,556564.3099,,31.64474985
7/28/2014,,BS40X,16.5,246,-156,-2.722713633,PIRE,O,12.6,,2986,,603483.4147,556566.0496,603468.3412,556559.3384,,31.64474985
7/28/2014,,BS40X,10,228,-138,-2.408554368,PIRE,O,12.3,,2961,,603483.4147,556566.0496,603475.9833,556559.3583,,29.77611785
5/13/2015,,BS40X,17.5,75,15,0.261799388,PIST,O,12.2,,4351,,603483.4147,556566.0496,603500.3184,556570.5789,,25.49219238
7/28/2014,,BS40X,7,232,-142,-2.478367538,PIRE,O,11.5,,2979,,603483.4147,556566.0496,603477.8987,556561.74,,25.12443762
7/28/2014,,BS40X,14,68,22,0.383972435,ACRU,O,10.8,,2933,,603483.4147,556566.0496,603496.3953,556571.2941,,23.15197235
7/28/2014,,BS40X,1.5,278,-188,-3.281218994,PIST,O,9.8,,2969,,603483.4147,556566.0496,603481.9293,556566.2583,,14.50709546
7/28/2014,,BS40X,9.5,54,36,0.628318531,PIRE,O,9,,2946,,603483.4147,556566.0496,603491.1004,556571.6335,,13.52731099
7/28/2014,,BS40X,12.5,234,-144,-2.513274123,PIST,O,9.4,,2970,,603483.4147,556566.0496,603473.302,556558.7023,,13.03180865
7/28/2014,,BS40X,2.5,216,-126,-2.199114858,PIST,O,8.9,,2975,,603483.4147,556566.0496,603481.9453,556564.027,,11.32179652
7/28/2014,,BS40X,12,158,-68,-1.186823891,PIRE,O,8.3,,2982,,603483.4147,556566.0496,603487.91,556554.9234,,11.02537043
7/28/2014,,BS42A,5,90,0,0,PIRE,C,57,,250,,596264.1001,558850.3064,596269.1001,558850.3064,,1432.10366
7/28/2014,,BS42A,15.5,150,-60,-1.047197551,PIRE,C,50.6,,914,,596264.1001,558850.3064,596271.8501,558836.883,,1060.056759
7/28/2014,,BS42A,17,115,-25,-0.436332313,PIRE,C,49.5,,2703,,596264.1001,558850.3064,596279.5073,558843.1219,,1002.812077
7/28/2014,,BS42A,4.5,285,-195,-3.403392041,PIRE,C,49.3,,817,Old tag 49,596264.1001,558850.3064,596259.7534,558851.4711,,992.6096496
7/28/2014,,BS42A,18,50,40,0.698131701,PIRE,C,49,,265,,596264.1001,558850.3064,596277.8889,558861.8765,,977.42401
7/28/2014,,BS42A,7.5,5,85,1.483529864,PIRE,C,47.9,,801,,596264.1001,558850.3064,596264.7537,558857.7778,,922.9478956
7/28/2014,,BS42A,12,240,-150,-2.617993878,PIRE,C,47.6,,3155,Old tag 128,596264.1001,558850.3064,596253.7077,558844.3064,,908.4172769
7/28/2014,,BS42A,9,150,-60,-1.047197551,PIRE,C,47.5,,2706,,596264.1001,558850.3064,596268.6001,558842.5121,,903.6046629
7/28/2014,,BS42A,7,130,-40,-0.698131701,PIRE,C,47,,2714,,596264.1001,558850.3064,596269.4624,558845.8069,,879.7727655
7/28/2014,,BS42A,17.5,160,-70,-1.221730476,PIRE,C,47,,2715,,596264.1001,558850.3064,596270.0854,558833.8617,,879.7727655
7/28/2014,,BS42A,12.5,0,90,1.570796327,PIRE,C,45.4,,290,,596264.1001,558850.3064,596264.1001,558862.8064,,806.0786478
7/28/2014,,BS42A,12,280,-190,-3.316125579,PIST,C,46.3,,820,Old tag 152,596264.1001,558850.3064,596252.2824,558852.3901,,788.9197773
7/28/2014,,BS42A,9,275,-185,-3.228859116,PIRE,C,43.7,,866,Old tag 136,596264.1001,558850.3064,596255.1343,558851.0908,,732.0045114
7/28/2014,,BS42A,18,240,-150,-2.617993878,PIRE,C,43.2,,3165,Old tag 122,596264.1001,558850.3064,596248.5116,558841.3064,,711.0343662
7/28/2014,,BS42A,18,240,-150,-2.617993878,PIST,C,43.6,,3166,Old tag 121,596264.1001,558850.3064,596248.5116,558841.3064,,675.894081
