Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
5465,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,406,NA,14.7,NA,47,NA,NA,NA,NA,NA,NA
5466,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,35,NA,14.7,NA,47,NA,NA,NA,NA,NA,NA
5467,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,64,NA,14.7,NA,47,NA,NA,NA,NA,NA,NA
5468,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,89,NA,14.7,NA,47,NA,NA,NA,NA,NA,NA
5469,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,36,NA,14.8,NA,47.5,NA,NA,NA,NA,NA,NA
5470,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,41,NA,14.8,NA,47.5,NA,NA,NA,NA,NA,NA
5471,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,219,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5472,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,274,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5473,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,276,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5474,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,411,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5475,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,28,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5476,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,106,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5477,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,160,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5478,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,212,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5479,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,224,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5480,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,406,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5481,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,108,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5482,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,278,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5483,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,338,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5484,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,388,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5485,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,406,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5486,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,359,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5487,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,36,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5488,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,196,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5489,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,251,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5490,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,294,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5491,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,304,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5492,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,308,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5493,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,36,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5494,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,64,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5495,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,155,NA,15,NA,49,NA,NA,NA,NA,NA,NA
5496,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,155,NA,15,NA,49.2,NA,NA,NA,NA,NA,NA
5497,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,164,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5498,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,225,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5499,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,253,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5500,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,157,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5501,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,218,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5502,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,308,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5503,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,326,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5504,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,399,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5505,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,410,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5506,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,138,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5507,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,153,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5508,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,280,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5509,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,308,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5510,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,417,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5511,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,29,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5512,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,75,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5513,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,105,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5514,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,190,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5515,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,209,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5516,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,222,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5517,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,308,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5518,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,382,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5519,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,270,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5520,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,65,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5521,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,231,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5522,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,256,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5523,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,196,NA,15.2,NA,51.2,NA,NA,NA,NA,NA,NA
5524,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,196,NA,15.3,NA,51.7,NA,NA,NA,NA,NA,NA
5525,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,15,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5526,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,109,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5527,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,234,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5528,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,240,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5529,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,397,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5530,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,198,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5531,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,413,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5532,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,69,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5533,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,384,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5534,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,48,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5535,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,49,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5536,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,211,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5537,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,212,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5538,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,405,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5539,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,31,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5540,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,189,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5541,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,308,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5542,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,338,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5543,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,382,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5544,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,388,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5545,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,139,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5546,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,359,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5547,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,126,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5548,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,359,NA,15.5,NA,53.3,NA,NA,NA,NA,NA,NA
5549,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,64,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5550,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,166,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5551,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,207,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5552,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,252,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5553,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,271,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5554,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,354,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5555,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,221,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5556,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,11,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5557,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,227,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5558,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,311,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5559,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,27,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5560,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,46,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5561,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,224,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5562,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,48,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5563,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,75,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5564,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,108,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5565,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,209,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5566,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,212,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5567,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,222,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5568,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,384,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5569,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,65,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5570,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,214,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5571,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,256,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5572,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,304,NA,15.7,NA,55.6,NA,NA,NA,NA,NA,NA
5573,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,65,NA,15.9,NA,56.9,NA,NA,NA,NA,NA,NA
5574,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,126,NA,15.9,NA,56.9,NA,NA,NA,NA,NA,NA
5575,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,304,NA,15.9,NA,56.9,NA,NA,NA,NA,NA,NA
5576,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,256,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5577,BS42B,NA,2014,NA,1890,124,Pinus resinosa,PIRE,359,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5578,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,19,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5579,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,195,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5580,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,322,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5581,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,357,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5582,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,113,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5583,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,226,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5584,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,257,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5585,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,290,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5586,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,411,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5587,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,5,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5588,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,23,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5589,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,68,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5590,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,159,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5591,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,339,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5592,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,138,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5593,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,384,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5594,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,417,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5595,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,29,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5596,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,278,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5597,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,384,NA,16,NA,57.9,NA,NA,NA,NA,NA,NA
5598,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,359,NA,16.2,NA,59.7,NA,NA,NA,NA,NA,NA
5599,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,32,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5600,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,265,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5601,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,276,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5602,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,76,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5603,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,206,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5604,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,307,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5605,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,337,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5606,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,69,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5607,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,280,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5608,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,49,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5609,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,105,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5610,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,405,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5611,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,16,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5612,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,275,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5613,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,404,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5614,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,204,NA,16.3,NA,60.2,NA,NA,NA,NA,NA,NA
5615,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,204,NA,16.4,NA,61.6,NA,NA,NA,NA,NA,NA
5616,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,1,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5617,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,8,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5618,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,120,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5619,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,184,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5620,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,309,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5621,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,320,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5622,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,392,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5623,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,52,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5624,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,173,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5625,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,219,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5626,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,240,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5627,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,357,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5628,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,17,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5629,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,20,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5630,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,106,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5631,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,413,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5632,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,153,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5633,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,227,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5634,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,190,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5635,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,224,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5636,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,82,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5637,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,139,NA,16.5,NA,62.6,NA,NA,NA,NA,NA,NA
5638,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,22,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5639,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,186,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5640,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,249,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5641,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,264,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5642,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,268,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5643,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,292,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5644,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,355,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5645,BS42B,NA,1942,NA,1890,52,Pinus resinosa,PIRE,377,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5646,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,47,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5647,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,274,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5648,BS42B,NA,1947,NA,1890,57,Pinus resinosa,PIRE,349,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5649,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,28,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5650,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,97,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5651,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,160,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5652,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,218,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5653,BS42B,NA,1953,NA,1890,63,Pinus resinosa,PIRE,336,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5654,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,307,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5655,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,311,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5656,BS42B,NA,1957,NA,1890,67,Pinus resinosa,PIRE,339,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5657,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,227,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5658,BS42B,NA,1962,NA,1890,72,Pinus resinosa,PIRE,280,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5659,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,37,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5660,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,289,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5661,BS42B,NA,1980,NA,1890,90,Pinus resinosa,PIRE,313,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5662,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,90,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5663,BS42B,NA,1999,NA,1890,109,Pinus resinosa,PIRE,231,NA,16.8,NA,65.1,NA,NA,NA,NA,NA,NA
5664,BS42B,NA,2011,NA,1890,121,Pinus resinosa,PIRE,139,NA,16.9,NA,66.4,NA,NA,NA,NA,NA,NA
