Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
39386,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39387,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39388,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39389,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39390,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39391,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39392,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39393,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39394,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39395,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39396,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39397,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39398,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39399,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39400,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39401,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39402,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39403,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39404,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39405,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39406,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39407,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39408,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39409,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39410,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39411,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39412,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39413,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39414,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39415,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39416,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39417,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39418,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39419,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39420,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39421,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39422,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39423,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39424,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39425,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39426,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39427,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39428,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39429,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39430,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39431,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39432,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39433,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39434,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39435,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39436,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39437,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39438,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39439,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39440,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39441,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39442,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39443,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39444,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39445,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39446,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39447,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39448,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39449,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39450,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39451,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39452,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39453,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39454,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39455,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39456,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39457,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39458,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39459,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39460,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39461,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39462,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39463,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39464,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39465,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39466,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39467,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39468,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39469,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39470,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39471,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39472,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39473,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39474,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39475,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39476,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39477,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39478,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39479,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39480,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39481,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39482,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39483,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39484,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39485,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39486,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39487,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39488,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39489,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39490,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39491,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39492,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39493,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39494,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39495,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39496,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39497,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39498,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39499,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39500,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39501,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39502,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39503,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39504,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39505,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39506,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39507,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39508,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39509,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39510,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39511,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39512,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39513,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39514,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39515,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39516,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39517,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39518,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39519,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39520,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39521,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39522,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39523,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39524,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39525,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39526,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39527,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39528,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39529,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39530,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39531,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39532,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39533,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39534,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39535,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39536,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,11.43,Yes,32.1,NA,NA,NA,NA,NA,NA
39537,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,11.43,Yes,32.1,NA,NA,NA,NA,NA,NA
39538,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,11.43,Yes,32.1,NA,NA,NA,NA,NA,NA
39539,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,11.43,Yes,32.1,NA,NA,NA,NA,NA,NA
39540,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,13.97,Yes,51.1,NA,NA,NA,NA,NA,NA
39541,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,13.97,Yes,51.1,NA,NA,NA,NA,NA,NA
39542,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,13.97,Yes,51.1,NA,NA,NA,NA,NA,NA
39543,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,16.51,Yes,75.2,NA,NA,NA,NA,NA,NA
39544,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,16.51,Yes,75.2,NA,NA,NA,NA,NA,NA
39545,50YR#7,NA,1955,NA,-2,1957,Picea mariana,PIMA,NA,NA,19.05,Yes,104.7,NA,NA,NA,NA,NA,NA
39546,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,1.27,Yes,0.2,NA,NA,NA,NA,NA,NA
39547,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39548,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39549,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39550,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39551,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39552,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39553,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,3.81,Yes,2.5,NA,NA,NA,NA,NA,NA
39554,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39555,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39556,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39557,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39558,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39559,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39560,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39561,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39562,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39563,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39564,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39565,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39566,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39567,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,6.35,Yes,8.2,NA,NA,NA,NA,NA,NA
39568,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39569,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39570,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39571,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39572,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39573,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39574,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39575,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39576,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
39577,50YR#7,NA,1981,NA,-2,1983,Picea mariana,PIMA,NA,NA,8.89,Yes,17.9,NA,NA,NA,NA,NA,NA
